Type,created_at,favorite_count,geo_enabled,id,retweet_count,source,text,time_zone,user_created_at,user_description,user_followers_count,user_friends_count,user_id,user_location,user_name,user_screen_name
,04/14/17 17:32,0,,8.53E+17,1,Twitter Web Client,RT @dreadstar42: Sanaa Lathan Says DC’s Missing Black Girls Would Be A National Emergency If They Were A “Certain Race” [Video] https://t.c…,,02/28/12 8:00,"... I write... by the way, pronounce it, RICO NIGHT (silent X, silent E)... 
  https://t.co/CnY3qjaYT9",9590,9491,507062585,NV,Rekeaux Nyte,nytemoves
,04/14/17 17:30,0,,8.53E+17,4,Twitter Web Client,RT @RealFarrahGray: The truth about the missing black girls who vanished in DC ----&gt; https://t.co/LfUl1Ls3uX https://t.co/nlhSyXk646,,02/28/12 8:00,"... I write... by the way, pronounce it, RICO NIGHT (silent X, silent E)... 
  https://t.co/CnY3qjaYT9",9590,9491,507062585,NV,Rekeaux Nyte,nytemoves
,04/14/17 16:58,1,,8.53E+17,0,Twitter Web Client,"@TerriMarsh11 Yes. According to DC Police, several girls had been found safe and returned home as of March 29 https://t.co/T1Yedas8tQ",,07/23/12 20:58,"Reporter/Host @Circa • @USC alum • Pop culture junkie • NYC native • ""People will never forget how you made them feel."" kangrum@circanews.com",2496,968,713104410,DC,Kay Angrum,kayangrum
,04/14/17 15:50,0,,8.53E+17,2,Twitter Web Client,RT @tattoo_crazy82: 12 girls go missing in DC within a 3 day period.  This barely got any media coverage. 🤔🤔🤔 Wonder why!?! https://t.co/Zo…,,07/18/15 21:04,"Journalism, Urbanism, Anthropology",410,1458,3382294732,KY,Elijah McKenzie,hulloweliyah
,04/14/17 15:13,0,,8.53E+17,53,Twitter for iPhone,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,09/19/09 1:58,@Circa. Frmr: @WUSA9 @greatdaywash @capitaldownload,1967,1131,75444973,DC,Justin Sherman,justinsherman_
,04/14/17 15:12,0,,8.53E+17,49,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,11/06/08 1:04,"a wholesome, loyal, grown ass man of ODU. 💕",1331,371,17202038,VA,MIKEY.,MikeyVercetti
,04/14/17 15:05,1,,8.53E+17,0,Twitter for iPhone,Missing Girls of DC Heroes: Tips on Preventing Child Abduction https://t.co/RRvajzydOW,,07/18/11 22:18,"⠀⠀⠀⠀⠀⠀⠀-AKA-
⠀⠀⠀⠀⠀⠀|VCU Alumna|⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀",1247,642,337991559,VA,🤖👑,NeliaBedilia
,04/14/17 14:24,0,,8.53E+17,50927,Twitter for Android,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,01/10/17 3:52,"Father, #Veteran 
All politics is local ~ Tip O'Neill
#4thEstate #idiosyncrasies https://t.co/ovOhJSY26y #analyst 
بيان Баян",153,300,8.19E+17,NJ,Joel Bayan,JoelBayan
,04/14/17 14:11,0,,8.53E+17,53,Twitter for Android,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,07/30/09 22:16,"Official page of Make Orlando Safer Today.  Initiatives. Media. Empowering Orlando Against Crime.
 Unorthodox. Relentless. Invincible.
Instagram most_cyber_team",912,1343,61615060,FL,MOST Cyber Team,MOSTCyberTeam
,04/14/17 13:55,0,,8.53E+17,53,Twitter Web Client,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,07/23/12 20:58,"Reporter/Host @Circa • @USC alum • Pop culture junkie • NYC native • ""People will never forget how you made them feel."" kangrum@circanews.com",2496,968,713104410,DC,Kay Angrum,kayangrum
,04/14/17 13:11,0,,8.53E+17,50927,Twitter for Android,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,04/28/16 1:04,Lower Richland Wide Receiver⭐ #WRU,955,5000,7.25E+17,SC,Karavion Greene,1waaykapo
,04/14/17 11:41,0,,8.53E+17,49,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,06/15/16 17:32,only God can judge me. music enthusiast. 1920 💙,270,238,7.43E+17,VA,#knowyourworth 👑,mariahmakenziee
,04/14/17 10:16,0,,8.53E+17,4,Twitter Web Client,RT @RealFarrahGray: The truth about the missing black girls who vanished in DC ----&gt; https://t.co/LfUl1Ls3uX https://t.co/nlhSyXk646,,12/11/08 21:34,keeping truth alive,1313,3832,18061113,DC,brotherhebrew,brotherhebrew
,04/14/17 10:12,0,,8.53E+17,0,Twitter Ads,The truth about the missing black girls who vanished in DC ----&gt; https://t.co/upB1QF08R9 https://t.co/3XVEQNR1xl,,04/08/10 23:20,Celebrity CEO & Self-Made Millionaire Connect With Me Instagram: @DrFarrahGray,73166,86632,130988961,NV,Dr. Farrah Gray,DrFarrahGray
,04/14/17 10:12,2,,8.53E+17,4,Twitter Ads,The truth about the missing black girls who vanished in DC ----&gt; https://t.co/LfUl1Ls3uX https://t.co/nlhSyXk646,,11/26/10 18:57,God-Made Millionaire | Philanthropist | Bestselling Author | NBC NEWS: Farrah Gray Is One Of The Most Influential Black Men In America,219834,216040,220086346,NV,Farrah Gray,RealFarrahGray
,04/14/17 9:19,0,,8.53E+17,53,Twitter for iPhone,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,05/24/10 16:12,Reporter for @ABC7News at 11 & @NewsChannel8 at 10 p.m. |@HowardU alumna | AP award-winning Journalist |RTs 🚫endorsements|JA🇯🇲✈️🇺🇸NY/NJ✈️KY✈️DC,3331,2513,147618542,DC,Anna-Lysa Gayle,ABC7Annalysa
,04/14/17 7:23,0,,8.53E+17,280,Twitter Web Client,"RT @SLAYLONIE: please sign this
bring our young girls or color back
https://t.co/F5b82YMZee",,01/25/14 0:00,mind ya business,667,954,2309142883,DMV,a,lameshawdy
,04/14/17 6:55,1,,8.53E+17,2,Facebook,12 girls go missing in DC within a 3 day period.  This barely got any media coverage. 🤔🤔🤔 Wonder why!?! https://t.co/ZoqzTQemQi,,08/06/12 4:24,Self-Taught Music Video Film/Editor,2423,2623,739835882,OH,Dee Marie,tattoo_crazy82
,04/14/17 5:31,0,,8.53E+17,53,Twitter Web Client,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,12/20/08 2:35,"Online Seller, Social Marketer, Blogger -   Sellers Coaching - https://t.co/Xf9uwPtygB 
https://t.co/qxSp8Gr5kF
https://t.co/EFjeivWAXi",2715,2008,18259268,AZ,Debbie,DebbieWomack03
,04/14/17 4:21,0,,8.53E+17,0,Twitter for Android,"Just curious, what happened with all the missing teens in DC? I still have not seen any news reports about missing black girls",,03/01/17 4:03,I never fit into people's expectations of me! I'm a southerner but not racist. I'm not a Republican and so on....I'm veteran too ! us army! wooha,95,363,8.37E+17,CA,Tonya Lee Ortega,TonyaLeeOrtega1
,04/14/17 4:00,0,,8.53E+17,0,Hootsuite,"Social media may have slipped up with #DCMissingGirls. But it's helping thousands more. 
https://t.co/67XSBFCEGz",,06/22/09 18:42,"WICS is the ABC affiliate in Springfield, Illinois. We are your source for local news, weather and sports.",28885,6077,49720839,IL,WICS ABC 20,wics_abc20
,04/14/17 3:31,0,,8.53E+17,4,Twitter for iPhone,"RT @BGUnscripted: Black girls go missing every single day for a variety of reasons. Let's keep the conversation going. 
https://t.co/R2WNfJ…",,10/26/16 3:24,"This page is promote and inform about the upcoming release of the book Diary of a Young Black Girl, written by Lora Mitchell. 
Email: doaybg@gmail.com",59,350,7.91E+17,FL,DiaryofaYoungBlkGirl,diaryofyoungblk
,04/14/17 3:04,0,,8.53E+17,0,Twitter for Android,Trump really out here starting wars and shit when flint still don't got clean water and black girls in DC still missing like I don't get it😩,,12/16/13 20:02,"Rapper/Songwriter/Producer IG:@neek_thechosen1 
Morecordsproductions@gmail.com",410,297,2229070877,NY,Neek,neekthechosen1
,04/14/17 2:08,0,,8.53E+17,1,Twitter for Android,"RT @Mrjd0uble: https://t.co/e9AkAh4VzJ

Of course #DCPD doesn't care, they are in bed w/ those creeps #alefantis and #podestathamolesta!

#…",,01/22/17 23:17,Im me,800,1166,8.23E+17,ND,Wanda spangler,Wandaspangler2
,04/14/17 2:00,0,,8.53E+17,53,Twitter for iPhone,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,05/04/09 2:34,"NBA Contributor for @FanSided, Seasonal Utility for @espn/@SECNetwork. EIC of The Curtis Critique. Former Designer/Copy Editor for @Tennessean/@Gannett. AΦΑ.",1833,992,37573341,TN,Michael Curtis,mikeacurtis2
,04/14/17 1:46,0,,8.53E+17,0,Tweetlogix,Did Folks Stop Caring About Those Missing DC Girls When The Internet Stopped Talking About It Or Was It Just A Trend? I'm Confused...,,04/18/09 2:02,"Trap Music Enthusiast. Cheap Ass Nigga. Rapping Half Of Youngy Ransom, New Tape Ransom Notes Dropping...... #StPaulUpNext
❗️❕",659,360,32728268,MN,PG,PGdaCypress
,04/14/17 1:30,0,,8.53E+17,2,Twitter Web Client,RT @FSMichigan: Girls in DC are not Missing--They are Being Disappeared https://t.co/A0U1ou6b9Y via @HuffPostImpact,,06/20/13 4:07,The Meaning Of Life:Understanding My Life's Journey And Healing Oneself And Others.,10626,10787,1532770070,RI,Mary Jane,Maryjan83777318
,04/14/17 0:56,0,,8.53E+17,15,Twitter for iPhone,"RT @rsantorini630: Three years later, nearly 200 Nigerian schoolgirls still missing 

https://t.co/rld6jhNIcB",,06/10/12 0:32,"Proud father, husband, friend, chiropractor(678.525.2193),eternal optimist, BOTL, promoter of better living, lover of life, giver of love. BLACK LIVES MATTER!!",521,774,604125984,GA,Sheldon Bethea ✊🏾,DrSheldon_DC
,04/14/17 0:30,0,,8.53E+17,0,TweetDeck,Social media may have slipped up with #missingdcgirls. But it's helping thousands more. (MGN graphic)… https://t.co/AW5eAyXCRT,,02/11/09 21:35,"News, weather and sports for the Grand Strand and Pee Dee.",52856,486,20630658,SC,WPDE ABC15,wpdeabc15
,04/14/17 0:27,0,,8.53E+17,53,Twitter for iPhone,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,09/22/16 12:36,"Scientist, conservative, legal immigrant for Trump, Jewish American Patriot for Trump, proud deplorable",460,362,7.79E+17,AL,Gabriel,herblatino
,04/14/17 0:19,1,,8.53E+17,0,Twitter for Android,Were the girls missing from DC ever found or was that just forgotten???? Excuse my ignorance if they have.,,02/20/09 13:15,"CONTACT djbennystixx@gmail.com FOR BOOKING/PRICING/INQUIRIES/QUESTIONS ON ANY TYPE OF EVENT, OR SPECIALTY CUSTOM MIX, OR PROJECT, ETC! #FLEETDJS #BMORECLUB",1814,398,21395207,MD,BENNY STIXX,djbennystixx
,04/14/17 0:15,0,,8.53E+17,53,Twitter for iPhone,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,07/16/09 14:56,,148,398,57354172,MI,Donna DeVoy,crzycp8
,04/14/17 0:02,1,,8.53E+17,0,Twitter for iPhone,@psychosnowflake Seriously he has sexual hangups about women and loathe them.  Missing girls in DC is Paul Ryan a serial killer???,,01/10/17 2:54,"Debate, civil disobedience, factual Government & Politics",157,542,8.19E+17,FL,Liberalresistance,Liberalresista2
,04/13/17 23:56,0,,8.53E+17,140,Mobile Web (M2),RT @sherylunderwood: #MissingDCGirls: Celebrities tweet about missing teens https://t.co/SdKPGCJ0my via @USATODAY,,01/10/12 7:16,"I was born in Victoria TX and was raised by my maternal grandmother, Vertis aka Lonnie. She taught all of her children and grandchildren about God! C.O.C.",59,273,459959847,MO,Bronwyn L. Avery,bla9771
,04/13/17 23:41,0,,8.53E+17,49,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,10/08/11 11:33,"💜We live, We learn, & We love💜🐅Future Veterinarian🐅🌺Ambitious Soul🌺 #ripmarcus ❤️ #ODU20 #Pensacolafl 🌴",2420,1864,387052830,VA,🎀🦁Cat🦁🎀,Catelynnn__
,04/13/17 23:07,0,,8.53E+17,94,Twitter Lite,RT @TheIllestRican: I don't know what's worse: that these girls are reported missing or I'm not receiving any Amber alerts &amp; I work in DC 😞…,,01/26/08 16:12,"http://t.co/Q1U3mSiRo3 is the nation's largest provide of Black digital content, podcasts and more.  646-450-4249. INVITE ONLY TWITTER.",3607,1457,12721712,DC,BlackPressRadio,BlackPressRadio
,04/13/17 23:02,0,,8.53E+17,1426,Twitter Lite,"RT @womensmarch: ""Black women and girls are going missing and it’s not just in Washington D.C."" #FindOurGirls https://t.co/LXC6YjhtIQ",,12/07/09 23:22,"Downtown, Atlanta, Georgia",1187,2899,95302483,GA,AtlPartyCrasher,AtlPartyCrasher
,04/13/17 21:24,0,,8.53E+17,53,Twitter Web Client,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,04/10/12 1:29,Contributor and #SocialMedia for @RebelliousMag. Join the #Chicago #feminist #independentmedia Rebellion! https://t.co/wRhoBCxVAO,1172,5001,549787359,IL,Rebellious Val,RebelliousVal
,04/13/17 21:19,0,,8.53E+17,1,Twitter for iPad,"RT @nascar_jesus: @peterdaou Please ask Soros, David Brock, James Alefantis to reveal what happened to our Missing DC Girls #pizzagate http…",,02/03/09 20:50,#CHRISTiAN#maga#trump#conservative#patriot#banislam#jailobama#jailhillary#dont forget comet ping pong pedohile ring,1137,559,20002807,TX,Paul Horn TRUMP WINS,horn_trump
,04/13/17 21:08,0,,8.53E+17,3,Twitter for iPhone,RT @Al_Patron: Missing DC girls are victims being treated as runaways https://t.co/Tt35KASsVU,,02/01/10 4:33,Proverbs 16:3  Yall not built like us,574,286,110326401,CA,Dom Mega,Lew_Muhnotty
,04/13/17 20:32,0,,8.53E+17,53,Twitter for iPhone,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,07/25/09 16:39,Creative Director| Social Strategist| CEO @Circa Engagement Editor #CircaCampus #TEAMFOLLOWBACK #TEAMDMV #EmmyAwardWinning @JMU #HTTR https://t.co/kqIpptQUue,754,2202,60094244,LA,JC,TV_GRILLZ
,04/13/17 20:31,0,,8.53E+17,53,Twitter for Android,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,10/08/09 19:56,"Public Safety- Boston, MA. I follow NASA, Air and Space, emergency ops, Civil War,and good folks.,#nasasocial, #sisocial #APCO",1208,1749,80928748,MA,Ron Chamberlin,RCham220
,04/13/17 20:29,0,,8.53E+17,53,Twitter for Android,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,02/14/17 21:28,"Hippie at ❤, activist, animal lover,believe in people's rights,volunteer supporting women in recovery,hate housework,collect Stephen King books, gardener",114,275,8.32E+17,VA,Marti haden,aim21951
,04/13/17 20:17,0,,8.53E+17,53,Twitter for Android,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,09/07/15 16:40,why are there so many monsters in this world  that are violent to those that can not defend themselves? The greatest gift is kindness so hard to find. weary,582,895,3578665155,NY,kathleen burns,BurnsKarhleen
,04/13/17 20:14,0,,8.53E+17,25,Twitter for iPhone,RT @wytch_btch: So are we just going to stop talking about the missing girls in DC?????????,,04/14/11 21:30,✌️,205,189,282258094,MD,Moonchild,blaquimoon
,04/13/17 19:50,0,,8.53E+17,53,TweetDeck,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,12/20/11 1:45,"Circa is here // It’s your new way to do news // IG: CircaNews // Snapchat: CircaSnap // Tweets by @TheSlayGawd, @DanMilanoHere and the team.",61459,1468,441389311,DC,Circa,Circa
,04/13/17 19:49,0,,8.53E+17,53,Twitter for Android,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,07/21/13 1:21,,397,1235,1609444279,MI,Wendy Pengelly ,WendyPengelly
,04/13/17 19:47,0,,8.53E+17,53,Twitter for Android,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,03/11/17 3:31,"I am a gooffy women, i love reading, writing, and watching supernatural. I love life n family plus friends😘😀😍",287,225,8.40E+17,AL,Queenie,chalicewomen
,04/13/17 19:46,0,,8.53E+17,53,Twitter Web Client,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,04/08/09 23:08,"Today too, I love you, you're precious| I'm your Universe|Let's walk on the Milky Way path|3.07 UNIVERSE DAY
https://t.co/7OoJUn5gT8",1265,804,29849771,CA,Shai|YanGenius,lavelyshai
,04/13/17 19:45,0,,8.53E+17,53,Twitter for Android,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,05/09/11 22:42,all i want in life is to dig and be dug in return.,147,1208,295940222,MA,dontdothat,thegreenpants
,04/13/17 19:43,0,,8.53E+17,53,Twitter for iPhone,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,07/31/12 15:52,"Since 1984, helping to find missing children, reduce child sexual exploitation and prevent future victimization.",36195,342,728673283,VA,NCMEC,MissingKids
,04/13/17 19:38,0,,8.53E+17,0,Twitter for Android,"But can't post up pics of the missing girls in Washington, DC..",,05/17/12 20:28,GOD IS ALPHA & OMEGA!~ THE GREAT ~I AM~KEEP YOUR EYES ON THE PRIZE! ~THE ~ROOT~ OF BOAZ & JESSE~ KING DAVID!~JESUS IS~THE LION OF JUDAH!!!  ~He Reigns~,145,207,583110959,TN,Joyce#803,pinktoes38
,04/13/17 19:38,0,,8.53E+17,53,RoundTeam,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,03/05/16 18:14,"A graduate of the FBI National Academy, Rick Staly has over 40 years law enforcement and public safety experience.",1008,86,7.06E+17,FL,Rick Staly,4RickStaly
,04/13/17 19:38,0,,8.53E+17,53,RoundTeam,RT @kayangrum: I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl https://t.co/ncXHjL…,,07/28/10 13:35,"Former Plantation Councilman & Current Gov Appointee to Broward County Housing Auth. Owner of Petrocelli & Associates, Private Investigation Agency/ Consulting",1592,1866,171911873,FL,Rico Petrocelli,4RicoPetrocelli
,04/13/17 19:34,50,,8.53E+17,53,Twitter Web Client,I spoke with experts at @MissingKids &amp; @hugeinc on how social media can help/hurt search for missing ppl… https://t.co/j78ajS9Jct,,07/23/12 20:58,"Reporter/Host @Circa • @USC alum • Pop culture junkie • NYC native • ""People will never forget how you made them feel."" kangrum@circanews.com",2496,968,713104410,DC,Kay Angrum,kayangrum
,04/13/17 19:29,0,,8.53E+17,12,Twitter for iPhone,RT @Jsellars21: @teishaydg you're missing the point. There are 500+ missing girls in DC this year alone Bring up a case 19 year old and not…,,03/08/14 7:19,#blackgirlsoftwitter|,2796,1785,2378322211,IE,Jay blue💸,JaurdanBlue
,04/13/17 19:20,0,,8.53E+17,0,Twitter for iPhone,Don't forget: There are STILL MISSING GIRLS IN DC,,05/16/15 20:05,"Hip-Hop Artist|IG: @lamvrmusic|SC: @jadams_sme|Email: jadamsliny@gmail.com|RIP Najee. I love you, bro. #E4N 10/24/91-6/4/16|",332,290,3263317631,VA,LAMVR™,Julian_Lamar_
,04/13/17 18:31,0,,8.53E+17,0,Twitter for iPhone,Has there ever been any leads on the missing girls in DC?,,03/04/09 14:59,100%Trayb. Family first. Music. Art. Life. Games. Movies. Sports. Women. Food. #Trayb #Weirdo #LongSummerDays #SayUncle -- Business x nudes: My @ name @ gmail,2334,711,22782944,PA,Uncle Chuck Musto.,PrimaveraVills
,04/13/17 18:05,0,,8.53E+17,25,Twitter for iPhone,RT @wytch_btch: So are we just going to stop talking about the missing girls in DC?????????,,10/04/16 18:13,JMU20. snap & ig: daijalittle,382,273,7.83E+17,VA,crown.,itsdaijalittle
,04/13/17 18:01,0,,8.53E+17,25,Twitter for iPhone,RT @wytch_btch: So are we just going to stop talking about the missing girls in DC?????????,,11/09/15 18:23,Instagram •• drw10__ | Snapchat •• daniellewright2 | ARKANSAS GAL 🐗✝️ Univ. of New Orleans #10 🏀 | Golden Goddess Cosmetics ✨👑,350,352,4150877301,AR,Danielle R. Wright,drw10__
,04/13/17 18:01,0,,8.53E+17,25,Twitter for iPhone,RT @wytch_btch: So are we just going to stop talking about the missing girls in DC?????????,,12/26/13 0:48,"life, volleyball, grape juice | Capricorn Dislikes: almost everything at some point/ #UNO20",297,243,2244048621,NY,Chrisai.,hypochrissy_
,04/13/17 17:57,0,,8.53E+17,25,Twitter Lite,RT @wytch_btch: So are we just going to stop talking about the missing girls in DC?????????,,09/23/16 3:43,"In a world full of weeds, don't be scared to be a Sunflower 🌻 Hold ya head up queen, he ain't worth the frown. #HamptonU20",326,214,7.79E+17,VA,Kierra 🌻,_solflower
,04/13/17 17:49,19,,8.53E+17,25,Twitter for iPhone,So are we just going to stop talking about the missing girls in DC?????????,,10/07/14 20:46,"🇯🇲 Aye moe, I stamp you jih like wellin off bucks....... Far from perfect but still perfect",1182,903,2844680400,DMV,ThunderCunt,wytch_btch
,04/13/17 17:46,0,,8.53E+17,0,Twitter Web Client,"45 blackmailing Dems on healthcare, black girls missing in DC, leaking pipelines, authors who give terrible answers to interview questions",,03/01/12 20:33,"Frequent traveler, writer. General lover of books, places, people. Believer in Jesus Christ. Professional Nitpicker (Editor, Marketing & Editorial Associate).",175,323,510809843,GA,Katie Brookins,KatieBrookins1
,04/13/17 17:39,1,,8.53E+17,0,Facebook,Please Help to find our girls. https://t.co/ZI0ob0eVZ8,,11/16/10 1:44,"Master #NaturalHair Stylist, #NaturalHair Care Pioneer, Educator & Community Activist. Vibrant Spokeswoman for Black Ancestral Culture  #NaturallyIsis #DFW",2070,1975,216204817,TX,Isis Brantley,Naturallyisis
,04/13/17 17:37,0,,8.53E+17,1,Twitter for Android,Did they find them missing girls in DC cuz I noticed we stopped talking about that,,04/01/14 17:39,"Temple alumnus 
(Ladies I most likely followed you because you have a nice rack)
Knicks/Giants/Yankees
🗣I FROM BROOKLYN",515,502,2422428594,NY,Brooklyn Brawler,dgbk__
,04/13/17 17:29,0,,8.53E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,11/01/13 21:24,20 | Mom 😇I love you| Only God can judge me.,819,767,2163905374,NC,Joybsure,_njoyful
,04/13/17 17:28,0,,8.53E+17,0,Twitter for Android,Many young black and Latino missing girls in Washington DC . Then F-16 crashed wooded area closed off? Any bodies buried in those woods?!,,06/02/12 2:07,"I am Lioness hear me roar. I am a mother of 4 men 2 of whom serve in the US military. Peace, Love & Unity",536,772,597074934,CO,ChiTown Lioness,Activist777mg
,04/13/17 16:47,0,,8.53E+17,0,Twitter for iPhone,"@IamAkademiks They found this homeless man .. Who can go into a shelter and or receive state help, but these missin… https://t.co/aZ4pDCnSXG",,12/12/16 4:58,IG :. @SayHey_MsCarterXo 👻:. @HighNLo,44,182,8.08E+17,MD,Hęr Mäjęßtÿ,HighNLoLo
,04/13/17 16:44,0,,8.53E+17,3,Twitter for Android,"RT @IAmFoxxyBrown: Girls Go Missing, and Washington’s Racial Divide Yawns Wider https://t.co/2FzW7KYepi",,12/27/13 1:36,#INEEDA#QUEENMADEOFGOLD,948,4948,2263594135,CA,King Zuse,ZuseKing
,04/13/17 16:30,0,,8.53E+17,0,Buffer,"No, there is no spike in missing girls in D.C.; how tweets created a crisis https://t.co/pKPLQysuSL https://t.co/rqiat637Yk",,04/29/13 16:07,"I hardly know, Sir, just at present - at least I know who I was when I got up this morning, but I think I must have been changed several times since then.",74,108,1389814140,MD,Michelle,aceschoon
,04/13/17 16:05,0,,8.53E+17,1,Twitter for Android,RT @GlobalHHB: People criticize Fox News but CNN &amp; MSNBC are no different. None of them care about Black people. Where's the story on the m…,,01/27/11 2:22,"Tray Pound The Home of Hip Hop has done it again. In the early 70’s the world was not so different then, we were at war as we are now.",1126,1535,243450828,NY,TRAYPOUND,TRAYPOUND2002
,04/13/17 15:45,0,,8.53E+17,242,Twitter for iPhone,"RT @Bahamajoe0: #PizzaGate MANY DC Girls missing,14 girls in a Day! @realDonaldTrump  🇺🇸It Is The Government.""Missing in Virginia"" A must s…",,10/02/16 22:43,#American Christian @realDonaldTrump small business 🇺🇸 @EricTrump #Political advisor to President Donald J Trump🇺🇸,5533,5870,7.83E+17,DE,Joey D,Bahamajoe0
,04/13/17 15:31,0,,8.53E+17,5,Twitter for iPhone,RT @Circa: Social media may have slipped up with #DCMissingGirls. But it's helping thousands more. https://t.co/dRM7BM42Jk via @kayangrum h…,,05/04/09 2:34,"NBA Contributor for @FanSided, Seasonal Utility for @espn/@SECNetwork. EIC of The Curtis Critique. Former Designer/Copy Editor for @Tennessean/@Gannett. AΦΑ.",1833,992,37573341,TN,Michael Curtis,mikeacurtis2
,04/13/17 15:19,0,,8.53E+17,5,Twitter for iPhone,RT @Circa: Social media may have slipped up with #DCMissingGirls. But it's helping thousands more. https://t.co/dRM7BM42Jk via @kayangrum h…,,07/23/12 20:58,"Reporter/Host @Circa • @USC alum • Pop culture junkie • NYC native • ""People will never forget how you made them feel."" kangrum@circanews.com",2496,968,713104410,DC,Kay Angrum,kayangrum
,04/13/17 15:17,0,,8.53E+17,0,Twitter for Android,@delaney_ball @roger_duggins @QuietWhenIDrive @Stupid_as_a_fox @MollyJongFast @RJSzczerba @realDonaldTrump How many… https://t.co/YOCQXFCltX,,04/08/09 17:51,"...Super Villain PsyGoth DJ,  Movie Star, BlackHearts, Fire Artist, Designer, Radio Host, the Corset Lady, Hacker Fan Girl, Professional Weirdo, Conservative...",812,402,29773705,PA,🐸 Cy-Fi 🐸,DjCyFi
,04/13/17 15:02,4,,8.53E+17,5,TweetDeck,Social media may have slipped up with #DCMissingGirls. But it's helping thousands more. https://t.co/dRM7BM42Jk via… https://t.co/uYTpV3yqAR,,12/20/11 1:45,"Circa is here // It’s your new way to do news // IG: CircaNews // Snapchat: CircaSnap // Tweets by @TheSlayGawd, @DanMilanoHere and the team.",61460,1468,441389311,DC,Circa,Circa
,04/13/17 14:20,0,,8.53E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,03/18/11 17:50,"""...Therefore if any man be in Christ, he is a new creature: old things are passed away; behold, all things are become new."" II Cor. 5:17❤️",739,1703,268396625,CT,L.,EndinGwenda
